date,link,channel,title
"Tue, 16 Feb 2016 13:31:00 GMT","http://www.volkskrant.nl/tech/techblog-vlaggenschip-smartphone-voor-ruim-3-euro~a4219697/
       ",VK:Tech,<title>Techblog -  Vlaggenschip: smartphone voor ruim 3 euro</title>
"Tue, 16 Feb 2016 05:44:00 GMT","http://www.volkskrant.nl/tech/vodafone-en-ziggo-gaan-samen-in-nederland~a4245580/
       ",VK:Tech,<title>Vodafone en Ziggo gaan samen in Nederland</title>
"Tue, 16 Feb 2016 05:00:00 GMT","http://www.volkskrant.nl/economie/volkswagenclaim-in-nederland-voor-de-rechter~a4245378/
       ",VK:Tech,<title>Volkswagenclaim in Nederland voor de rechter</title>
"Mon, 15 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/wetenschap/een-op-de-acht-jongeren-deelt-wel-eens-een-naaktfoto~a4245207/
       ",VK:Tech,<title>Eén op de acht jongeren deelt wel eens een naaktfoto</title>
"Sat, 13 Feb 2016 20:00:00 GMT","http://www.volkskrant.nl/tech/de-drie-apps-van-de-week-adventures-of-mana-space-grunts-en-baum~a4242757/
       ",VK:Tech,"<title>De Drie Apps van de Week: Adventures of Mana, Space Grunts en Baum</title>"
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/verboden-te-filmen~a4243685/
       ",VK:Tech,<title>Verboden te filmen</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/tech/waarom-je-de-sony-rx1r-ii-niet-moet-kopen~a4243400/
       ",VK:Tech,<title>Waarom je de Sony RX1R II niet moet kopen</title>
"Fri, 12 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/wetenschap/hoe-blijven-onze-data-veilig~a4243411/
       ",VK:Tech,<title>Hoe blijven onze data veilig?</title>
"Fri, 12 Feb 2016 10:17:00 GMT","http://www.volkskrant.nl/tech/foto-van-taart-verklapt-ontdekking-ruimtetrilling~a4243428/
       ",VK:Tech,<title>Foto van taart verklapt ontdekking ruimtetrilling</title>
"Thu, 11 Feb 2016 10:25:00 GMT","http://www.volkskrant.nl/tech/teleurstellende-cijfers-twitter-groei-volledig-gestagneerd~a4242685/
       ",VK:Tech,<title>Teleurstellende cijfers Twitter: groei volledig gestagneerd</title>
"Thu, 11 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/tech/ik-zink-elk-jaar-dieper-weg-in-een-moeras-van-passwords~a4242198/
       ",VK:Tech,<title>Ik zink elk jaar dieper weg in een moeras van passwords</title>
"Wed, 10 Feb 2016 23:22:00 GMT","http://www.volkskrant.nl/economie/willem-vermeend-moet-van-nederland-centrum-financiele-vernieuwing-maken~a4242389/
       ",VK:Tech,<title>Willem Vermeend moet van Nederland 'centrum financiële vernieuwing' maken</title>
"Wed, 10 Feb 2016 18:51:00 GMT","http://www.volkskrant.nl/tech/eu-en-navo-gaan-data-uitwisselen-tegen-cyberaanvallen~a4242250/
       ",VK:Tech,<title>EU en Navo gaan data uitwisselen tegen cyberaanvallen</title>
"Wed, 10 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/een-foute-tweet-en-je-hebt-geen-leven-meer~a4241484/
       ",VK:Tech,<title>Eén foute tweet en je hebt geen leven meer</title>
"Tue, 09 Feb 2016 15:04:00 GMT","http://www.volkskrant.nl/economie/google-topman-met-199-miljoen-aan-aandelen-best-betaalde-ceo-van-de-vs~a4241373/
       ",VK:Tech,<title>Google-topman met 199 miljoen aan aandelen best betaalde ceo van de VS</title>
"Tue, 09 Feb 2016 11:50:00 GMT","http://www.volkskrant.nl/media/twitter-stelt-veiligheidsraad-aan-tegen-haattweets~a4241284/
       ",VK:Tech,<title>Twitter stelt 'veiligheidsraad' aan tegen haattweets</title>
"Tue, 09 Feb 2016 02:55:00 GMT","http://www.volkskrant.nl/buitenland/hackers-geven-20-000-namen-fbi-medewerkers-vrij~a4241120/
       ",VK:Tech,<title>Hackers geven 20.000 namen FBI-medewerkers vrij</title>
"Sun, 07 Feb 2016 19:26:00 GMT","http://www.volkskrant.nl/tech/toename-meldingen-valse-e-mails-met-bedrijfslogo-s-bij-fraudehelpdesk~a4240202/
       ",VK:Tech,<title>Toename meldingen valse e-mails met bedrijfslogo's bij Fraudehelpdesk</title>
"Sat, 06 Feb 2016 20:00:00 GMT","http://www.volkskrant.nl/tech/de-drie-apps-van-de-week-lonely-planet-road-watcher-en-messi-space-scooter~a4239215/
       ",VK:Tech,"<title>De Drie Apps van de Week: Lonely Planet, Road Watcher en Messi Space Scooter</title>"
"Sat, 06 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/tech/frans-chinees-een-tweetje~a4239105/
       ",VK:Tech,<title>Frans-Chinees een-tweetje</title>
"Sat, 06 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/apps-zijn-zo-2015~a4239155/
       ",VK:Tech,<title>Apps zijn zó 2015</title>
"Sat, 06 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/zo-verjaagt-u-de-poes-van-de-keukentafel~a4239184/
       ",VK:Tech,<title>Zo verjaagt u de poes van de keukentafel</title>
"Fri, 05 Feb 2016 21:58:00 GMT","http://www.volkskrant.nl/tech/twitter-schort-125-duizend-terreuraccounts-op~a4239447/
       ",VK:Tech,<title>Twitter schort 125 duizend terreuraccounts op</title>
"Fri, 05 Feb 2016 13:34:00 GMT","http://www.volkskrant.nl/tech/londen-oordeel-van-vn-over-assange-is-bespottelijk~a4238330/
       ",VK:Tech,<title>Londen: oordeel van VN over Assange is 'bespottelijk'</title>
"Fri, 05 Feb 2016 10:07:00 GMT","http://www.volkskrant.nl/binnenland/filmindustrie-claimt-miljard-bij-staat-om-downloads~a4239048/
       ",VK:Tech,<title>Filmindustrie claimt miljard bij Staat om downloads</title>
"Fri, 05 Feb 2016 06:30:00 GMT","http://www.volkskrant.nl/wetenschap/luchtkwaliteit-in-gevaar-door-130-kilometer-per-uur~a4238729/
       ",VK:Tech,<title>Luchtkwaliteit in gevaar door 130 kilometer per uur</title>
"Thu, 04 Feb 2016 17:00:00 GMT","http://www.volkskrant.nl/buitenland/zo-leeft-assange-in-de-ecuadoraanse-ambassade~a4238588/
       ",VK:Tech,<title>Zo leeft Assange in de Ecuadoraanse ambassade</title>
"Thu, 04 Feb 2016 08:48:00 GMT","http://www.volkskrant.nl/economie/-patenttrol-wint-apple-moet-565-miljoen-euro-betalen~a4238309/
       ",VK:Tech,<title>'Patenttrol' wint: Apple moet 565 miljoen euro betalen</title>
"Thu, 04 Feb 2016 05:34:00 GMT","http://www.volkskrant.nl/tech/julian-assange-zal-arrestatie-accepteren-als-hij-zaak-bij-vn-verliest~a4238204/
       ",VK:Tech,<title>Julian Assange zal arrestatie 'accepteren' als hij zaak bij VN verliest</title>
"Thu, 04 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/tech/ruim-veertig-jaar-geleden-waren-er-al-toys-for-the-boys~a4237799/
       ",VK:Tech,<title>Ruim veertig jaar geleden waren er al 'toys for the boys'</title>
"Thu, 04 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/tech/-banken-zijn-bang-start-ups-maken-de-killer-apps~a4237973/
       ",VK:Tech,"<title>'Banken zijn bang, start-ups maken de killer-apps'</title>"
"Wed, 03 Feb 2016 11:15:00 GMT","http://www.volkskrant.nl/economie/microsoft-neemt-bedrijf-achter-intelligent-toetsenbord-over~a4237558/
       ",VK:Tech,<title>Microsoft neemt bedrijf achter 'intelligent' toetsenbord over</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-18-februari~a4246678/
       ",VK:Media,<title>De Volkskrant tv-selectie voor 18 februari</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/runner-s-world-koploper-in-tijdschriftenland~a4246832/
       ",VK:Media,<title>Runner's World koploper in tijdschriftenland</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/dekker-krijgt-pijnlijk-lesje-in-haags-hilversums-labyrint~a4246858/
       ",VK:Media,<title>Dekker krijgt pijnlijk lesje in Haags-Hilversums labyrint</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-man-achter-het-legendarische-nederlandse-zinnetje-uit-friends~a4246829/
       ",VK:Media,<title>De man achter het legendarische Nederlandse zinnetje uit Friends</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/magazine/ik-trad-voor-de-zoveelste-keer-op-met-liesbeth~a4246801/
       ",VK:Media,<title>Ik trad voor de zoveelste keer op met Liesbeth</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/de-aparte-bankrekeningen-van-kim-en-kanye-en-sir-paul-wordt-geweigerd~a4246714/
       ",VK:Media,<title>De aparte bankrekeningen van Kim en Kanye en Sir Paul wordt geweigerd</title>
"Wed, 17 Feb 2016 22:30:00 GMT","http://www.volkskrant.nl/televisie/ook-deze-trip-van-nick-simon-en-kees-is-goud~a4246861/
       ",VK:Media,"<title>Ook deze trip van Nick, Simon en Kees is goud</title>"
"Wed, 17 Feb 2016 15:25:00 GMT","http://www.volkskrant.nl/buitenland/indonesie-blokkeert-nu-ook-tumblr-want-er-staat-porno-op~a4246635/
       ",VK:Media,"<title>Indonesië blokkeert nu ook Tumblr, want er staat porno op</title>"
"Wed, 17 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/economie/-nextdoor-laat-mensen-praten-met-hun-buren~a4246096/
       ",VK:Media,<title>'Nextdoor laat mensen praten met hun buren'</title>
"Wed, 17 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-17-februari~a4245947/
       ",VK:Media,<title>De Volkskrant tv-selectie voor 17 februari</title>
"Tue, 16 Feb 2016 21:47:00 GMT","http://www.volkskrant.nl/televisie/tijd-voor-npo3-om-de-oversteek-te-maken~a4246089/
       ",VK:Media,<title>Tijd voor NPO3 om de oversteek te maken</title>
"Tue, 16 Feb 2016 19:30:00 GMT","http://www.volkskrant.nl/media/het-nieuws-van-vandaag-en-de-krant-van-morgen~a4245958/
       ",VK:Media,<title>Het nieuws van vandaag en de krant van morgen</title>
"Tue, 16 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/binnenland/-hij-was-aanrakerig-zeer-aanrakerig~a4245972/
       ",VK:Media,"<title>'Hij was aanrakerig, zéér aanrakerig'</title>"
"Tue, 16 Feb 2016 17:08:00 GMT","http://www.volkskrant.nl/binnenland/-facebook-voor-buren-nextdoor-gelanceerd-in-nederland~a4245949/
       ",VK:Media,<title>'Facebook voor buren' Nextdoor gelanceerd in Nederland</title>
"Tue, 16 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/buitenland/duitse-journalisten-scheidsrechters-van-democratie~a4245374/
       ",VK:Media,"<title>Duitse journalisten, scheidsrechters van democratie</title>"
"Tue, 16 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-16-februari~a4245264/
       ",VK:Media,<title>De Volkskrant tv-selectie voor 16 februari</title>
"Mon, 15 Feb 2016 21:21:00 GMT","http://www.volkskrant.nl/media/poortwachter-van-het-maandagavondescapisme~a4245325/
       ",VK:Media,<title>Poortwachter van het maandagavondescapisme</title>
"Mon, 15 Feb 2016 19:30:00 GMT","http://www.volkskrant.nl/media/het-nieuws-van-vandaag-en-de-krant-van-morgen~a4245276/
       ",VK:Media,<title>Het nieuws van vandaag en de krant van morgen</title>
"Mon, 15 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/wetenschap/een-op-de-acht-jongeren-deelt-wel-eens-een-naaktfoto~a4245207/
       ",VK:Media,<title>Eén op de acht jongeren deelt wel eens een naaktfoto</title>
"Mon, 15 Feb 2016 11:51:00 GMT","http://www.volkskrant.nl/media/prijs-voor-undercoverjournalist-in-calais~a4245094/
       ",VK:Media,<title>Prijs voor undercoverjournalist in Calais</title>
"Mon, 15 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-15-februari~a4244563/
       ",VK:Media,<title>De Volkskrant tv-selectie voor 15 februari</title>
"Mon, 15 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/ronnie-flex-geeft-raples-bij-de-musicfair~a4244724/
       ",VK:Media,<title>Ronnie Flex geeft raples bij de Musicfair</title>
"Sun, 14 Feb 2016 22:11:00 GMT","http://www.volkskrant.nl/televisie/het-is-een-beetje-als-koffietijd-alleen-dan-met-voetballers~a4244722/
       ",VK:Media,"<title>Het is een beetje als Koffietijd, alleen dan met voetballers</title>"
"Sun, 14 Feb 2016 19:09:00 GMT","http://www.volkskrant.nl/media/wat-is-de-judd-apatow-touch~a4244623/
       ",VK:Media,<title>Wat is de Judd Apatow-touch?</title>
"Sun, 14 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-14-februari~a4243637/
       ",VK:Media,<title>De Volkskrant tv-selectie voor 14 februari</title>
"Sat, 13 Feb 2016 22:00:00 GMT","http://www.volkskrant.nl/media/zelfs-art-werd-chagrijnig-van-zulke-waardeloze-prestaties~a4244408/
       ",VK:Media,<title>Zelfs Art werd chagrijnig van zulke waardeloze prestaties</title>
"Sat, 13 Feb 2016 20:00:00 GMT","http://www.volkskrant.nl/tech/de-drie-apps-van-de-week-adventures-of-mana-space-grunts-en-baum~a4242757/
       ",VK:Media,"<title>De Drie Apps van de Week: Adventures of Mana, Space Grunts en Baum</title>"
"Sat, 13 Feb 2016 15:32:00 GMT","http://www.volkskrant.nl/media/-ombudsman-moet-sesamstraat-redden~a4244312/
       ",VK:Media,<title>'Ombudsman moet Sesamstraat redden'</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/voorpagina/-vroeger-durfde-ik-niks-was-ik-een-tweederangs-havoklant~a4243459/
       ",VK:Media,"<title>'Vroeger durfde ik niks, was ik een tweederangs havoklant'</title>"
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/machiavellilezing-beeldvorming-en-verslaggeverscolumn~a4243910/
       ",VK:Media,"<title>Machiavellilezing, beeldvorming en verslaggeverscolumn</title>"
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-13-februari~a4243624/
       ",VK:Media,<title>De Volkskrant tv-selectie voor 13 februari</title>
"Fri, 12 Feb 2016 19:25:00 GMT","http://www.volkskrant.nl/media/het-nieuws-van-vandaag-en-de-krant-van-morgen~a4243772/
       ",VK:Media,<title>Het nieuws van vandaag en de krant van morgen</title>
"Fri, 12 Feb 2016 10:17:00 GMT","http://www.volkskrant.nl/tech/foto-van-taart-verklapt-ontdekking-ruimtetrilling~a4243428/
       ",VK:Media,<title>Foto van taart verklapt ontdekking ruimtetrilling</title>
"Fri, 12 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/media/hypocrisie-in-tv-verleiding-en-hoe-hoon-te-vangen~a4242999/
       ",VK:Media,<title>Hypocrisie in tv-verleiding &amp; hoe hoon te vangen</title>
"Fri, 12 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/film/in-een-batman-t-shirt-250-man-regisseren~a4242977/
       ",VK:Media,<title>In een Batman-T-shirt 250 man regisseren</title>
"Fri, 12 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/televisie/de-volkskrant-tv-selectie-voor-12-februari~a4243031/
       ",VK:Media,<title>De Volkskrant tv-selectie voor 12 februari</title>
"Thu, 11 Feb 2016 22:25:00 GMT","http://www.volkskrant.nl/televisie/zelfs-het-mooiste-meisje-blijft-niet-gespaard-in-het-leven~a4243101/
       ",VK:Media,<title>Zelfs het mooiste meisje blijft niet gespaard in het leven</title>
"Thu, 11 Feb 2016 19:25:00 GMT","http://www.volkskrant.nl/media/het-nieuws-van-vandaag-en-de-krant-van-morgen~a4242992/
       ",VK:Media,<title>Het nieuws van vandaag en de krant van morgen</title>
"Thu, 11 Feb 2016 19:00:00 GMT","http://www.volkskrant.nl/media/-uiteindelijk-doen-we-allemaal-maar-wat-toch~a4243010/
       ",VK:Media,"<title>'Uiteindelijk doen we allemaal maar wat, toch?'</title>"
"Thu, 11 Feb 2016 15:44:00 GMT","http://www.volkskrant.nl/media/ook-sports-illustrated-is-om-bikini-editie-met-rondingen-en-grijze-haren~a4242884/
       ",VK:Media,<title>Ook Sports Illustrated is om: bikini-editie met rondingen en grijze haren</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/-de-bodem-is-een-soort-reageerbuis~a4246872/
       ",VK:Wetenschap,<title>'De bodem is een soort reageerbuis'</title>
"Wed, 17 Feb 2016 19:30:00 GMT","http://www.volkskrant.nl/wetenschap/hoe-kun-je-je-mobiel-opladen-terwijl-je-loopt~a4244944/
       ",VK:Wetenschap,<title>Hoe kun je je mobiel opladen terwijl je loopt?</title>
"Wed, 17 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/wetenschap/combineren-de-meeste-nederlanders-twee-banen-voor-hun-plezier~a4246556/
       ",VK:Wetenschap,<title>Combineren de meeste Nederlanders twee banen voor hun plezier?</title>
"Wed, 17 Feb 2016 16:08:00 GMT","http://www.volkskrant.nl/opinie/-ze-komen-vaak-wapperend-met-hun-euthanasieverklaring-binnen~a4246643/
       ",VK:Wetenschap,<title>'Ze komen vaak wapperend  met hun euthanasieverklaring  binnen'</title>
"Wed, 17 Feb 2016 11:41:00 GMT","http://www.volkskrant.nl/wetenschap/vn-50-miljoen-nodig-voor-bestrijding-zikavirus~a4246500/
       ",VK:Wetenschap,<title>VN: 50 miljoen nodig voor bestrijding zikavirus</title>
"Wed, 17 Feb 2016 11:13:00 GMT","http://www.volkskrant.nl/wetenschap/astronomen-zien-voor-het-eerst-dampkring-verre-superaarde~a4246510/
       ",VK:Wetenschap,<title>Astronomen zien voor het eerst dampkring verre superaarde</title>
"Wed, 17 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/-gevonden-speerpunten-op-paaseiland-zijn-soort-keukenmesjes~a4246050/
       ",VK:Wetenschap,<title>'Gevonden speerpunten op Paaseiland zijn soort keukenmesjes'</title>
"Wed, 17 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/magazine/-euthanasie-is-voor-jonge-mensen-vaak-niet-bespreekbaar~a4245999/
       ",VK:Wetenschap,<title>'Euthanasie is voor jonge mensen vaak niet bespreekbaar'</title>
"Wed, 17 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/-geen-pil-slikken-bij-ernstige-stollingsstoornis~a4246061/
       ",VK:Wetenschap,<title>'Geen pil slikken bij ernstige stollingsstoornis'</title>
"Tue, 16 Feb 2016 19:30:00 GMT","http://www.volkskrant.nl/wetenschap/waarom-behoren-dure-zonnepanelen-straks-tot-het-verleden~a4244942/
       ",VK:Wetenschap,<title>Waarom behoren dure zonnepanelen straks tot het verleden?</title>
"Tue, 16 Feb 2016 18:46:00 GMT","http://www.volkskrant.nl/wetenschap/nieuwe-europese-satelliet-gelanceerd-die-aarde-observeert~a4245986/
       ",VK:Wetenschap,<title>Nieuwe Europese satelliet gelanceerd die Aarde observeert</title>
"Tue, 16 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/wetenschap/het-ene-zika-complot-is-nog-dwazer-dan-het-andere~a4245964/
       ",VK:Wetenschap,<title>Het ene zika-complot is nog dwazer dan het andere</title>
"Tue, 16 Feb 2016 15:13:00 GMT","http://www.volkskrant.nl/wetenschap/nieuwe-satelliet-moet-aan-kleuren-zeewater-zien-hoe-aarde-ervoor-staat~a4245874/
       ",VK:Wetenschap,<title>Nieuwe satelliet moet aan kleuren zeewater zien hoe aarde ervoor staat</title>
"Tue, 16 Feb 2016 14:36:00 GMT","http://www.volkskrant.nl/wetenschap/sporen-van-zika-virus-gevonden-in-brein-misvormde-baby-s~a4245853/
       ",VK:Wetenschap,<title>Sporen van zika-virus gevonden  in brein misvormde baby's</title>
"Tue, 16 Feb 2016 13:05:00 GMT","http://www.volkskrant.nl/opinie/euthanasiepraktijk-bevindt-zich-op-hellend-vlak~a4245747/
       ",VK:Wetenschap,<title>Euthanasiepraktijk bevindt zich op hellend vlak</title>
"Tue, 16 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/koken-en-eten/de-volkskeuken-test-kikkererwten~a4245273/
       ",VK:Wetenschap,<title>De Volkskeuken test kikkererwten</title>
"Mon, 15 Feb 2016 20:27:00 GMT","http://www.volkskrant.nl/binnenland/na-curacao-duikt-zikavirus-nu-ook-op-bonaire-op~a4245318/
       ",VK:Wetenschap,<title>Na Curaçao duikt zikavirus nu ook op Bonaire op</title>
"Mon, 15 Feb 2016 19:30:00 GMT","http://www.volkskrant.nl/wetenschap/welke-uitvinding-kan-heel-veel-energieverspilling-voorkomen~a4244927/
       ",VK:Wetenschap,<title>Welke uitvinding kan heel veel energieverspilling voorkomen?</title>
"Mon, 15 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/wetenschap/een-op-de-acht-jongeren-deelt-wel-eens-een-naaktfoto~a4245207/
       ",VK:Wetenschap,<title>Eén op de acht jongeren deelt wel eens een naaktfoto</title>
"Mon, 15 Feb 2016 16:00:00 GMT","http://www.volkskrant.nl/wetenschap/unieke-vondst-oerbloem-van-15-tot-45-miljoen-jaar-oud-in-barnsteen~a4245215/
       ",VK:Wetenschap,<title>Unieke vondst: oerbloem van 15 tot 45 miljoen jaar oud in barnsteen</title>
"Mon, 15 Feb 2016 14:41:00 GMT","http://www.volkskrant.nl/wetenschap/onderzoekers-puzzelen-op-gammaflits-ten-tijde-van-gravitatiegolf~a4245166/
       ",VK:Wetenschap,<title>Onderzoekers puzzelen op gammaflits ten tijde van gravitatiegolf</title>
"Mon, 15 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/notulen-pickwick-club-wijzen-uit-leden-waren-behoorlijk-radicaal~a4244713/
       ",VK:Wetenschap,<title>Notulen Pickwick Club wijzen uit: leden waren behoorlijk radicaal</title>
"Mon, 15 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/bestaan-er-mensen-die-nooit-bang-zijn~a4244610/
       ",VK:Wetenschap,<title>Bestaan er mensen die nooit bang zijn?</title>
"Mon, 15 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/opinie/geef-de-patient-niet-de-schuld-van-zijn-ziekte~a4244637/
       ",VK:Wetenschap,<title>Geef de patiënt niet de schuld van zijn ziekte</title>
"Mon, 15 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/ontdekking-kaap-hoorn-oud-verhaal-met-moderne-trekken~a4244627/
       ",VK:Wetenschap,<title>Ontdekking Kaap Hoorn: oud verhaal met moderne trekken</title>
"Sat, 13 Feb 2016 16:00:00 GMT","http://www.volkskrant.nl/wetenschap/wetenschap-wil-versoepeling-regels-gentechniek~a4243871/
       ",VK:Wetenschap,<title>Wetenschap wil versoepeling regels gentechniek</title>
"Sat, 13 Feb 2016 01:02:00 GMT","http://www.volkskrant.nl/binnenland/-onthulling-over-heroine-bracht-veiligheid-ziekenhuis-in-gevaar~a4243863/
       ",VK:Wetenschap,<title>'Onthulling over heroïne bracht veiligheid ziekenhuis in gevaar'</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/nog-even-en-deze-biotechnologe-laat-lelies-naar-rozen-ruiken~a4243518/
       ",VK:Wetenschap,<title>Nog even en deze biotechnologe laat lelies naar rozen ruiken</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/verboden-te-filmen~a4243685/
       ",VK:Wetenschap,<title>Verboden te filmen</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/zo-maak-je-het-perfecte-tinderprofiel~a4243408/
       ",VK:Wetenschap,<title>Zo maak je het perfecte Tinderprofiel</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/de-meeste-onlinevideo-s-worden-slechts-tientallen-keren-bekeken~a4243569/
       ",VK:Wetenschap,<title>De meeste onlinevideo's worden slechts tientallen keren bekeken</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/islam-dankt-ontstaan-aan-mini-ijstijd~a4243546/
       ",VK:Wetenschap,<title>Islam dankt ontstaan aan mini-ijstijd</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/opinie/einstein-wist-dat-hij-gelijk-zou-hebben~a4243799/
       ",VK:Wetenschap,<title>Einstein wist dat hij gelijk zou hebben</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/bestaan-er-goede-bacterien-en-is-het-verstandig-die-te-eten~a4243599/
       ",VK:Wetenschap,<title>Bestaan er goede bacteriën en is het verstandig die te eten?</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/een-sjaal-om-mee-gezien-te-worden~a4243484/
       ",VK:Wetenschap,<title>Een sjaal om mee gezien te worden</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/wetenschap/het-ziet-eruit-als-een-fruitschaal-maar-het-is-een-wiskundig-kunststukje~a4243601/
       ",VK:Wetenschap,<title>Het ziet eruit als een fruitschaal maar het is een wiskundig kunststukje</title>
"Sat, 13 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/binnenland/-wij-willen-een-keten-van-ziekenhuizen-oprichten~a4243767/
       ",VK:Wetenschap,<title>'Wij willen een keten van ziekenhuizen oprichten'</title>
"Fri, 12 Feb 2016 19:30:00 GMT","http://www.volkskrant.nl/wetenschap/waarom-grijpen-de-verenigde-naties-niet-vaker-in-bij-conflicten~a4240749/
       ",VK:Wetenschap,<title>Waarom grijpen de Verenigde Naties niet vaker in bij conflicten?</title>
"Fri, 12 Feb 2016 19:00:00 GMT","http://www.volkskrant.nl/wetenschap/vier-miljard-mensen-geconfronteerd-met-waterschaarste~a4243516/
       ",VK:Wetenschap,<title>Vier miljard mensen geconfronteerd met waterschaarste</title>
"Fri, 12 Feb 2016 18:30:00 GMT","http://www.volkskrant.nl/wetenschap/astronaut-op-antarctica~a4243537/
       ",VK:Wetenschap,<title>Astronaut op Antarctica</title>
"Thu, 18 Feb 2016 01:00:00 GMT","http://www.volkskrant.nl/politiek/veel-plannen-nauwelijks-uitvoering~a4246846/
       ",VK:Politiek,"<title>Veel plannen, nauwelijks uitvoering</title>"
"Wed, 17 Feb 2016 18:44:00 GMT","http://www.volkskrant.nl/binnenland/petitie-kinderombudsman-stuit-op-onvermurwbare-kamer~a4246750/
       ",VK:Politiek,<title>Petitie Kinderombudsman stuit op onvermurwbare Kamer</title>
"Wed, 17 Feb 2016 17:18:00 GMT","http://www.volkskrant.nl/binnenland/kabinet-legt-rituele-slacht-verder-aan-banden~a4246703/
       ",VK:Politiek,<title>Kabinet legt rituele slacht verder aan banden</title>
"Wed, 17 Feb 2016 16:00:00 GMT","http://www.volkskrant.nl/politiek/het-binnenhof-17-februari~a4246575/
       ",VK:Politiek,<title>Het Binnenhof: 17 februari</title>
"Wed, 17 Feb 2016 08:53:00 GMT","http://www.volkskrant.nl/binnenland/tweede-kamer-standaard-in-gemeenschap-van-goederen-trouwen-moet-stoppen~a4246409/
       ",VK:Politiek,<title>Tweede Kamer: standaard in gemeenschap van goederen trouwen moet stoppen</title>
